username,full_text,topic,predicted_label,probability_emotion
exuberantxie,lucuuu bgt tadi pas ada pemain Philipina yg nyenggol nathan komentator nya ngasih peringatan hati soalnya dia punya fans terbanyak hahahahaha yeah hati jgn nyenggol anak emas nya timnas nathan disenggol aman karna dia sabar klo adek nya waaah preman dari voc yg maju,5,Anger,0.5802574753761292
PianSeptiana8,@Indostransfer Bisa umroh sekalian nonton timnas,4,Joy,0.26564592123031616
nagasabo93,@thejurgenholic Jota mainnya enjoy di timnas klo di klub rada males ada marmut ,5,Anger,0.40835678577423096
suaradotcom,Pelatih Timnas Indonesia Shin Tae-yong melontarkan sindiran terkait lapangan Stadion Utama Gelora Bung Karno (SUGBK) Jakarta yang butut.,2,Joy,0.7466007471084595
okezonenews,Hasil Timnas Portugal vs Timnas Irlandia di Laga Uji Coba: Brace Cristiano Ronaldo Bantu Negaranya Menang 3-0 https://t.co/GGKesDCawd,1,Anger,0.4475737512111664
Bolanet,Selamat Timnas Indonesia lolos ke Putaran Final Piala Asia 2027! https://t.co/UKEHRVWLjG,5,Joy,0.9365133047103882
absharyanmpa,@cingreborn harusnya masuknya dia ini jadi booster pemain timnas lain si. gacor banget visi mainnya. Kalo visi mainnya mayoritas pemain timnas kaya doi ini timnas2 asean bisa di recall2 in depan gawang.,5,Anger,0.3146434724330902
mangku_doyo,Indonesia lolos ronde 3 ini harus mengagendakan minimal sekali seumur hidup ngerasain nribun bareng Timnas.,2,Joy,0.8239080309867859
gaardszn,@Indostransfer Bayangin aja timnas bisa away ke kandang raksasa raksasa Asia. Bayangin tim-tim pot 1 2 diatas dateng kesini dengan mode serius. Turunin ekspektasi bisa tampil di level se prestisius ini aja udah suatu privillege,1,Anger,0.3564131259918213
JonasJersey21,@virtualballers @EASPORTSFC Timnas pusat ga tuh. Goblo banget. ,5,Anger,0.2659570872783661
onotexist,Timnas indonesia gacor 🇮🇩,5,Joy,0.5227686166763306
aisbwi2012,Timnas Indonesia appreciation post 🇮🇩 Lolos ke babak ketiga kualifikasi Piala Dunia 2026 Lolos ke Piala Asia 2027 Terima kasih sudah berjuang Garuda! https://t.co/xawPog023u,7,Joy,0.9820766448974609
riannrsh,@syaifllh_s @qinderjoey @RusaaaaaZ @garistengah_id Yaudah kalian paling first repot amat. Btw timnas kita kemaren dapet trofi,5,Anger,0.4259917736053467
NagaligaNews1,Timnas Indonesia Lolos Putaran 3 Kualifikasi Piala Dunia 2026 Zona Asia Shin Tae-yong Akan Siapkan Tim dengan Baik https://t.co/8W7KEj3qfu https://t.co/QT32oQmhaz,2,Joy,0.8304959535598755
Riyanto35679987,5 Pemain Timnas Indonesia yang Jadi Mualaf https://t.co/bTnrhVDi2k,5,Neutral,0.33090272545814514
officialinews_,@MafiaWasit Thom Haye Pemain Terbaik Laga Timnas Indonesia Vs Filipina! https://t.co/tJto9Hi1Z9,4,Joy,0.6131898164749146
officialinews_,@kegblgnunfaedh Ranking FIFA Timnas Indonesia melesat usai menghajar Filipina https://t.co/dOhJg7i2Dy,7,Joy,0.32499077916145325
dimaswalid091,@SiaranBolaLive Ini lapangan timnas ato lapangan kecamatan sih ,5,Joy,0.30756357312202454
kesedyhan,@Indostransfer Intinya liat timnas main di stadion besar yg rumputnya bagus ,4,Anger,0.2725059390068054
masadittttt,@00beinghuman JAYJEYJOY! ada jay di lini pertahanan nonton timnas enjoy.,5,Joy,0.7225647568702698
Alimfurqon21,@itumonyet @SiaranBolaLive Yaul Um jebule rasane kaya kie ndue timnas pentol,5,Joy,0.5924893617630005
Balaijembrana,Di luar nurul #TimNasDay #timnas #indonesiavsfilipina https://t.co/BzZP9Ng0ON,5,Joy,0.34408339858055115
Velasco2112,Goal Rizky Ridho #TimnasDay #timnas https://t.co/B0HdQok8N4,5,Joy,0.32056674361228943
NagaligaNews1,Thailand Tersingkir Timnas Indonesia Satu-Satunya Wakil ASEAN Di Putaran Tiga https://t.co/RCgNqXpMm8 https://t.co/sotGczHsxb,5,Neutral,0.6728459596633911
p_wulandari33,@AripDhani87 @nocontextpersib Persib teh emg bukan org Indo ? Lagian yg nonton timnas itu beragam kalo ada pendukung persib emang gak boleh nyanyi lagunya persib waktu timnas main ?,7,Joy,0.9041979908943176
indonews_xyz,Timnas putri Indonesia bekuk Bahrain tiga gol tanpa balas https://t.co/CDh8x5ZpG4,2,Joy,0.29055050015449524
officialinews_,@garagarabola_ Timnas Indonesia lolos ke Piala Asia 2027 bukti kejeniusan Shin Tae-yong https://t.co/yydZ0DsmcS,2,Joy,0.7510340809822083
officialinews_,@sudahtidurrr_ Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Neutral,0.2532484829425812
officialinews_,@iridocyclitys Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Neutral,0.2532484829425812
officialinews_,@ainurohman Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8xbKj,3,Neutral,0.2532484829425812
officialinews_,@kemalpalevi Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Neutral,0.2532484829425812
officialinews_,@kegblgnunfaedh Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Neutral,0.2532484829425812
officialinews_,@MiskinTV_ Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8xbKj,3,Neutral,0.2532484829425812
officialinews_,@adnardn Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Neutral,0.2532484829425812
officialinews_,Anang Trending Topic usai Timnas Indonesia Libas Filipina Ada Apa? https://t.co/fJbmH8wDUL,3,Neutral,0.2532484829425812
0xkuuu,@idextratime Gak respect sama fans timnas kita di stadion bukannya diam dulu.. jangan nyanyi2 chants. Iya gw tau kita lagi unggul tapi ini ada orang terkapar bukannya diem dulu sejenak ,7,Anger,0.6745865345001221
LutfyManoban,@Ken_Arok_813 @kemalpalevi anang lah masa ga tau kebiasaan timnas kalo selesai pertandingan,3,Anger,0.3112371563911438
narararera,Ini dia ngetik gini pake otak gak sih. Ini suporter timnas loh yang pakai. Kok ya dibawa ribut. Siapa tau yang inisiasi suporter persib yang lagi dukung timnas.,1,Anger,0.5759214162826538
NagaligaNews1,Thom Haye Cetak Gol Perdana Timnas Indonesia Melaju Ke Putaran Ketiga https://t.co/CwAsDNuj3Y https://t.co/CCQyPOyGOe,4,Joy,0.5437085628509521
luarlapangan_id,Timnas Indonesia berada di pot 6 pada babak ketiga FIFA WCQ 2026. Berikut adalah pembagian potnya: Pot 1 : Jepang🇯🇵 Iran🇮🇷 Korea Selatan🇰🇷 Pot 2 : Australia🇦🇺 Qatar🇶🇦 Irak🇮🇶 Pot 3 : Arab Saudi🇸🇦 Uzbekistan🇺🇿 Yordania🇯🇴 Pot 4 : Uni Emirat Arab🇦🇪 Oman🇴🇲 Bahrain🇧🇭 Pot 5 : ,2,Fear,0.4919266104698181
tbrehannn,nonton timnas trs ketiduran dan baru bangun skrg ,5,Anger,0.42241841554641724
Diana_srmd,Yaudalah namanya juga penyanyi mungkin salah apa gitu. Tapi kan om anang tetep menghibur. Kasian loh. Toh sama2 membela dan mendukung timnas juga kan kita.,3,Anger,0.6473274827003479
raxxpl,Qatar Q nya Qontol. Dari AFC kemaren udah ga beres. Timnas cacat.,1,Anger,0.40261417627334595
sihelloela,tweet an ku timnas mulu,4,Anger,0.5784262418746948
keynacecia,Pagii hot mess Robby purba ngurangin doggy lemes sosmed timnas like piala dunia https://t.co/N0Qeer5vgz,9,Neutral,0.3603617548942566
rudalmeleset,Timnas Indonesia lg hype yg punya keinginan numpang nampil banyak yg nyari keuntungan pribadi jg banyak ckck,5,Neutral,0.29469817876815796
llihcayya,Masalah chant buat timnas aja masih diributin? ,1,Anger,0.38010838627815247
Lahkokgue1,@garagarabola_ untuk pendukung timnas turunin ekspektasi aja sih lolos round 3 &amp; lolos ke Piala Asia 2027 aja udah bagus banget... di round 3 lawannya banyak yg peringkat 100 besar jadi turunkan ekspektasi aja,2,Anger,0.3595294952392578
Here_Wee_Go,@SiaranBolaLive Pengelola gbk be like : BODOH AMAT SAMA RUMPUT YG PENTING GW DPT CUAN UANG UANG UANG LEBIB PENTING DR PD TIMNAS ,4,Anger,0.39490172266960144
detiksport,Thom Haye mencetak gol debutnya buat Timnas Indonesia di depan keluarganya. Laga Indonesia Vs Filipina menjadi malam spesial buat sang pemain. https://t.co/qvGA5cH7Gx,4,Joy,0.5398762822151184
mysticblacky,Lolosnya Timnas Indonesia ke 3rd Round 95% kerja keras 5% hoki karena segrup sama dua negara asean lain. Semoga hokinya berlanjut pas drawing grup R3 nanti. #TimnasDay,2,Joy,0.6104402542114258
okezonenews,Klasemen Akhir Grup F Kualifikasi Piala Dunia 2026 Zona Asia: Irak Sempurna Timnas Indonesia Lolos! https://t.co/Vk6o01tk5n,2,Joy,0.512188196182251
mamanbeng,Apresiasi buat bang mendoza jarang main di timnas sekalinya main langsung dengan tekanan di gbk tapi beberapa kali catat penyelamatan penting! Kebobolannya ya emang bagus aja gol tim gw wkwk respect mendoza!,5,Neutral,0.48001182079315186
JoviSoedjatmiko,@dwinucleo Mana pantes disebut Timnas (Tim Monas),5,Anger,0.25746455788612366
PriyonoDepi,@SiaranBolaLive Kenapa dipaksakan di GBK sih? Contohlah Italia venue home nya bergantian di stadion klub klub italia JIS GBT Manahan GBLA masih Ok lah mestinya dan yg menikmati timnas gak cuman jakarta aja sih,5,Anger,0.5690351128578186
FahmiAshofi,Akhirnya Punya foto pas liputan timnas. : @qarrytadarus . Makasih Alhamdulillah Tabarakallah https://t.co/u1ZIxujpna,5,Joy,0.7115309238433838
talkwmeh,bangga ga si lu pada punya timnas senior menang lolos ke r3 teruss timnas putrinya juga menang,2,Anger,0.34082525968551636
syaifllh_s,@riannrsh @qinderjoey @RusaaaaaZ @garistengah_id gak ada yg lagi bahas trofi pembahasan topik chant timnas,5,Neutral,0.3315936028957367
pn7l7h,GBK di bawah naungan Kemensekneg Direktur Utama Pusat Pengelolaan Kompleks Gelora Bung Karno (PPKGBK) Rakhmadi Arif Kusumo. Harga sewa GBK u PSSI sekitar 500juta dg kualitas rumput yg jelek begtu??? Kemungkinan u next Timnas akan bermain di Stadion Bung Tomo (SBY).,5,Neutral,0.44907715916633606
officialinews_,Kenang Memori 1988 Virgil van Dijk Ingin Bawa Timnas Belanda Berjaya pada Euro 2024 di Jerman https://t.co/pvTdpeveoy,5,Joy,0.7526624202728271
dimasariyantopr,Alhamdulillah timnas lolos R3 kualifikasi pildun. Gaskeunlah semoga kelak lolos pildun beneran.,5,Joy,0.41995158791542053
Oka_Ardi92,@yginiygituu @chemat_1st @BujangGanongGB @SiaranBolaLive Lantas logika tolol ga usah dibela gara-gara saking overproud-nya ke timnas 0 gelar,5,Anger,0.47962528467178345
rayyfahrez,gak semua persib fans anti timnas kok ada yang gak suka timnas dan ada juga yang demen timnas contohnya saya. silih bebaskeun https://t.co/Thb6yZoGkw,8,Sad,0.32169172167778015
detiksport,Timnas Indonesia menang melawan Filipina di laga Kualifikasi Piala Dunia 2026. Pelatih Timnas Indonesia Shin Tae-yong memberikan apresiasi para pemain yang telah bekerja keras di lapangan. https://t.co/e13kr3jDhJ,4,Joy,0.7866668701171875
Denny50250626,@arya2129 @garistengah_id @Indostransfer Sorry supporter UG LGI gk haus bantuan bla (mereka mampu untuk support timnas dengan mandiri kok) yg penting jangan ad yg begitu lg wkwkwk kl mau konser di luar setidaknya pas ngantri keluar ad hiburan lagu atau minimal ya pas istirahat setengah babak itu okay aj,5,Joy,0.752274751663208
tiranoseriusrex,@yudithSatya @dwinucleo nah ini w orang balikpapan juga blm siap timnas matchday disini karena 1. jalan daerah batakan tuh masih 1 jalan 2 jalur dan itu sempit bgt kalo macet 2.lapangan latihan juga kurang bgt rumputnya persiba aja sampe latihan di jkt untung penginapan sudah oke,5,Anger,0.5258547067642212
pengenbelika,@Irfanglen @rachmatjakir @dwinucleo lhah kalo pesawat timnas kan ga mungkin ikut reguler komersial to? nunggu ada penerbangan viet blp baru bisa terbang kalo pesawat suporter ya transit dong di jkt.,5,Anger,0.48494523763656616
detikcom,Thom Haye mencetak gol debutnya buat Timnas Indonesia di depan keluarganya. Laga Indonesia Vs Filipina menjadi malam spesial buat sang pemain. https://t.co/iW9AbuYLHp,4,Joy,0.5398762822151184
billbeey,@unmagnetism Merasa timnas banget gasih keliatanya,5,Anger,0.4577372372150421
deepinzidee,@xxxtention778 @nocontextpersib yang freak ngakunya ga doyan timnas tapi kalo ada postingan timnas ngikut komen padhal postingannya juga gada yg bawa tim situ kalo emg ga doyan yaudah gausah caperr haus pengakuann ,5,Anger,0.405782550573349
redhaju,@erspoofficial gausa bacot jersey timnas laen ga ada dah senerawang ini. september klo msh gini2 aja jersey timnas mending bubarin brand lu malu2in,5,Anger,0.50178062915802
Pihakterkait__,@garistengah_id hadeh berat bgt tim sepakbola jelek dan problematik nyandang nama Garuda yng notabeneny lambang negara yg disakralkan. sekadar tim sepak bola jelek mah cukup sebut aja timnas . tapi klo mau sebut tai juga boleh.,4,Joy,0.8214281797409058
iqbalsnake22,Silahkan menikmati kemenangan timnas . Yg lagi tdk mendukung timnas ya gpp ga masalah. Sepakbola kan senang²..,5,Sad,0.36802470684051514
rizkideaaa,Bang dunia terbalik ternyata sekarang timnas indo lolos R3 :),2,Love,0.44970402121543884
ereeks1,@SiaranBolaLive Timnas Indonesia ada perkembangan tapi sepakbola indonesia masih jalan di tempat.,5,Neutral,0.5764372944831848
dennis85_,@dodojogja2 @Indostransfer Pemain naturalisasi? Yang mana?? Terakhir kali pemain naturalisasi yang ada di Timnas cuma Marc Klok..,9,Joy,0.2190481573343277
weborntobeAred,Bikin template Jersey timnas Filipina seru nih kek nya ,1,Anger,0.3891497254371643
CookScott94720,@Indostransfer Nonton timnas jadi lebih nyaman berkat BRImo.,1,Joy,0.44510310888290405
NotSorry136,KALO LC-NYA GINI MIMIN SIH MAU . #FYP #indonesia #lucu #lc #Eraplay88 #TimnasDay #bayarpakaibrimo Anang Main Eraplay88 Thom Haye Rizky Ridho Timnas Piala Dunia https://t.co/0rY75sW0LJ,4,Joy,0.7930803894996643
okezonenews,Timnas Indonesia Resmi Jadi Satu-satunya Wakil Asia Tenggara di Putaran 3 Kualifikasi Piala Dunia 2026 Zona Asia! https://t.co/t7DMOyY7ku,2,Joy,0.555525541305542
Dirhamsyah_7,Lapangan GBK bener² jelek untuk taraf internasional. Serba salah juga klo cuma dipakai buat timnas main dana perawatan kurang. Terpaksa buat konser ok tapi ya memang gak dibuat untuk konser...,4,Joy,0.31614673137664795
bayyyuuuu1,@kegblgnunfaedh Liat sg nya asanti dia katany di tawarin nnton timnas trus dia mau nyanyi katanya 2 lagu aja gtu tdi gw liat soalny wkwj,5,Joy,0.9163954854011536
HillChris87133,@Indostransfer Beli tiket pesawat buat nonton timnas jadi lebih mudah pake BRImo.,8,Anger,0.23555457592010498
teehhpucuk,@Riweh_Banget Kok bisa yaa udh tau dia kritik abis² tentang timnas masih aja diundang sana sini.,6,Anger,0.38699838519096375
arahkitamedia_,Kembali Mengukir Sejarah Timnas Indonesia Lolos ke Putaran Ketiga Piala Dunia 2026 Timnas Indonesia kembali mengukir... #NewsUpdate #Olahraga #Bola #TimnasIndonesia #TimnasDay #KualifikasiPialaDunia2026 #WCQ2026 #FIFAWorldCup2026 https://t.co/zFchnoRo3w https://t.co/mnOBt8sTZA,1,Joy,0.6487114429473877
citrameei,Menyala timnas ku ️🇮🇩,5,Sad,0.4667275547981262
chimmy_9895,@J36149Jamal @adenovaair @Letterrnjnn @RCTISports_ Iyaaa dari jaman dulu sebelum laga timnas dipegang indosiar selalu dipegang sama rcti,5,Anger,0.28439849615097046
kangroell,@idextratime Tau sendiri ti stadion bagus mah banyak tapi belum sekomersil GBK apalagi timnas skrng lagi hype² nya:),4,Anger,0.31378892064094543
Rangerbiru,@SaintDrayCurry @podcastretropus Liga mah ga bentrok sama jadwal FMD timnas senior. Bentroknya sama jadwal non FMD + kelompok umur. Harusnya gak masalah kalo liga kelompok umurnya juga jalan tapi kan PSSI (masih) bloon.,5,Sad,0.4450582265853882
damiu_21,@sayapelari @SiaranBolaLive @fstyleanggit10 Timnas butuh kapasitas yg lebih besar sgtu mah ga nampung ga bakal cuan jga.,5,Neutral,0.37467288970947266
chris_azura,@fauzisembilan9 @kopex__ @Firmansyah77D @dink2525 @InfosuporterID RCTI x TIMNAS is BACK https://t.co/khcCVhthzy,5,Joy,0.3437030017375946
kamoong_,Timnas cewe pun gacor 3-0,4,Anger,0.48374730348587036
yogadnaka,enak banget hidup di negara yg timnas sepak bola nya jago.,5,Joy,0.36400794982910156
emic398302,Yang kayak gini yg selalu bikin gw beli tiket pasti yg dibelakang gawang ntah bareng ultras atau la grande karna hanya disini timnas bakalan berhenti dan interaksi what a moment #timnasday #timnas https://t.co/2dVukHwBi2,8,Joy,0.6133580207824707
bugfc_official,@rihanurduni @MAYT_Media Jangan ada lagi Anang di pertandingan timnas. Muak!!!,3,Neutral,0.3293282985687256
rngghd23,@Mustafic_Khzan @Iyangaprill enaknya di malay feel free lu mau orang mana juga buat dukung timnas nonton dan support dengan tenang beda kalo di indo ketauan lu clubnya rival abis dah sory sory tapi ini pernah terjadi wkwkwk makanya malay masih terbaik sih,5,Joy,0.5497287511825562
aldric4612,@HadiGunawan1306 Akhirnya telinga bisa adem lagi sambil nonton Timnas,5,Joy,0.2633792459964752
officialinews_,Update Ranking FIFA: Timnas Indonesia Melesat usai Hajar Filipina Geser Malaysia https://t.co/fRAhN6HEMu,1,Neutral,0.27357056736946106
24hourindonesia,Timnas putri Indonesia bekuk Bahrain tiga gol tanpa balas https://t.co/0yiXqagstw,1,Joy,0.29055050015449524
tribunbkleve,Hasil Timnas Indonesia 2-0 Filipina: Lolos Fase 3 Kualifikasi Piala Dunia 2026 dan Piala Asia 2027 https://t.co/TVJrY5LVbX.,2,Joy,0.875106930732727
Dwian06,@illussatire @nocontextpersib Mereka kan punya timnas sendiri,5,Anger,0.2751587927341461
AdiKrnd,@SiaranBolaLive Alasan kenapa hanya GBK stadion yang selalu menjadi Venue pertandingan pertandingan besar . Dikarenakan hanya GBK yang kedaftar sebagai satu satunya stadion resmi buat pertandingan Timnas,1,Neutral,0.6546157598495483
cameron_jo54670,@garagarabola_ Nonton timnas jadi lebih gampang berkat BRImo! #BRImo #BRImoSerbaBisa #BRIkanKemudahan #BRIkanSolusi,5,Joy,0.2932160794734955
apriadijonli,main kali ini benar mantap bgt bangga sama timnas #timnasday,1,Joy,0.271230548620224
daffaputraaaaa,hak sebenerna teu beuki timnas mah tapi kahade sentimen na ulah jero teuing kudu sariap jeung resiko na soalna jigana mayoritas supporter di indo mah boga rasa nyaah ka timnas iwal ti maraneh ulah heran we lamun jadi berbenturan kaditu-kadieu ,5,Anger,0.49382156133651733
Gojosan_____,@rezzahabibie Bjrrr ci jabibb nonton timnas gelokk kwkwkwk,1,Joy,0.4806758165359497
muhammadghesaa,Disamping timnas kita lolos ke round 3 kualifikasi piala dunia 2026 Timnas Qatar kembali bermain dengan 12 pemain️,5,Anger,0.4754405915737152
Austin16_,@SiaranBolaLive dimana?? gbk udh pling bener cuma jgn dipake selain laga timnas knp gbk? kapasitas keamanan transportasi hotel dll g ada yg bs ngalahin.,4,Neutral,0.4123333990573883
Hirataisme2,@Ken_Arok_813 @kemalpalevi Anang mau2 aja dikasi proyek kayak gitu harusnya tau audience juga dong harusnya dia tau timnas itu selesai pertandingan pasti ngumpul ditengah lapangan buat nyanyi Indonesia pusaka. Ini malah diilangin &amp; dia mau2 aja disuruh nyanyi lagu yg gak jelas (lagu kedua yg dia bawakan),3,Joy,0.21841922402381897
monitordaycom,Presiden Full Senyum Timnas Lolos Putaran Ketiga Kualifikasi Piala Dunia #Presiden #jokowi #timnas #timnasday #monitorday https://t.co/SR6hDnyLts,2,Joy,0.6686058640480042
NagaligaNews1,Timnas Indonesia Lolos ke Babak Ketiga Kualifikasi Piala Dunia 2026 Zona Asia dan Piala Asia 2027 Usai Bungkam Filipina! https://t.co/qD2iE37HkE https://t.co/QDDptRx725,1,Joy,0.8730714917182922
sparovich,@abank_ardi @idextratime Worth it lah kalo liat harga termurah sampe harga tertinggi kalender timnas pun tidak sepadat liga,5,Sad,0.291891485452652
inilahdotcom,Presiden Joko Widodo (Jokowi) membuat video blogging (vlog) menggunakan telepon genggam usai kemenangan timnas Indonesia atas Filipina dengan skor 2-0... https://t.co/e779zEyoHZ,5,Anger,0.4624669849872589
tvOneNews,Presiden Jokowi 'Berulah' saat Timnas Indonesia Menang Lawan Filipina di Stadion Gelora Bung Karno Ternyata Sempat Lakukan Ini: Presiden Jokowi turut menyaksikan kemenangan Timnas Indonesia 2-0 atas Filipina di Stadion Gelora Bung Karno (GBK) Senayan https://t.co/BVfAW1M0JQ https://t.co/My3i9koNxh,5,Neutral,0.6601744890213013
